"year","age","gender","uli","region"
3,33,"female",65.2809799240556,"north"
3,32,"female",60.3603655574212,"south"
1,34,"female",36.50488341433,"south"
1,37,"female",75.8139140674681,"north"
1,33,"female",77.8901467319937,"north"
6,30,"female",76.9147304103001,"north"
3,37,"female",80.5047670207611,"north"
1,30,"female",66.9884490057637,"north"
1,35,"female",51.5176160525228,"south"
1,32,"female",44.8894136171023,"south"
1,33,"female",67.8886265667453,"north"
6,33,"male",51.7,"north"
3,32,"male",40.1722750035027,"south"
6,39,"male",38.2,"north"
1,37,"female",23.8259297780179,"north"
1,32,"male",34.251579736829,"south"
6,37,"male",20.3,"south"
3,32,"female",78.1002494359213,"south"
2,35,"male",62.4469607242657,"north"
6,34,"female",70.3,"south"
2,39,"male",29.0057981881845,"south"
2,36,"male",61.4570951641846,"north"
1,31,"male",66.0338813255785,"south"
3,31,"female",56.7678803573518,"south"
6,32,"male",55.2,"south"
1,32,"female",78.5958333945856,"south"
6,31,"male",41.7,"south"
6,35,"female",48,"south"
2,38,"female",61.1406973258102,"south"
1,37,"male",30.6205827890397,"south"
2,32,"male",64.5899155129233,"south"
2,33,"male",55.4663404692956,"north"
3,32,"male",32.4696485170024,"south"
1,34,"male",24.1702162796736,"south"
1,36,"female",81.6186820088978,"north"
6,33,"female",72.2,"south"
6,33,"female",57.4,"south"
3,38,"female",54.1689002697446,"north"
3,38,"male",63.7798947868462,"north"
3,37,"female",28.9047840375203,"south"
3,30,"male",33.4374878412584,"north"
3,35,"female",72.9564430347115,"south"
3,37,"male",38.0260612000933,"north"
2,32,"male",47.2852725330683,"south"
6,38,"female",68.9,"south"
2,38,"male",52.5477409936954,"south"
1,39,"male",55.2752917254703,"south"
2,39,"male",46.5315209307027,"north"
3,35,"male",52.6527718470083,"north"
6,34,"male",40.3,"south"
1,39,"female",65.9788168681308,"north"
6,36,"male",48.5,"north"
2,34,"male",42.3649639104474,"north"
2,32,"male",52.5922209712423,"south"
6,33,"male",57.1,"south"
1,39,"male",44.8902827846101,"south"
1,33,"female",64.6870911014226,"north"
1,39,"female",62.0957556945824,"north"
2,30,"male",50.5283036131449,"north"
6,36,"female",43,"north"
1,30,"male",59.5684891133339,"north"
2,39,"male",59.9661460363776,"north"
6,33,"male",63.8,"south"
6,31,"male",48.4,"north"
6,39,"female",33.9861071854556,"north"
3,36,"male",59.6485319266417,"south"
2,35,"male",48.5465684071826,"south"
1,36,"female",54.7026966042035,"south"
1,34,"male",43.4204573188752,"north"
3,33,"female",49.3064808815503,"north"
6,30,"female",53.467787954021,"north"
6,38,"male",22.8,"south"
1,34,"male",35.693716413832,"north"
2,39,"female",41.8030481615297,"south"
1,36,"male",72.6887920088346,"north"
2,38,"male",37.146256260359,"north"
3,36,"male",38.1935196230585,"north"
6,32,"female",46.5,"south"
1,35,"female",40.8644667137702,"north"
3,35,"male",42.7011982020255,"south"
1,37,"female",73.5979635241006,"north"
3,36,"male",65.9511358691117,"north"
3,33,"male",57.8840725024622,"north"
3,39,"male",40.1898509468339,"north"
6,32,"male",62.6,"south"
3,37,"female",69.3771310020054,"north"
1,34,"male",85.658548808022,"north"
2,35,"male",53.8027641530893,"south"
3,35,"female",45.022200894041,"north"
3,34,"female",50.8726709583395,"south"
1,36,"male",47.8500904832546,"south"
6,30,"male",60.6,"south"
3,35,"male",68.7962865665495,"north"
1,33,"female",74.4320690470935,"south"
3,34,"male",63.9838028099441,"north"
3,39,"female",40.6828877040016,"south"
2,38,"male",60.6770733489027,"south"
2,30,"male",35.2782237406448,"north"
3,36,"male",20.9947434010092,"north"
1,30,"female",36.5645602342829,"south"
3,33,"male",32.6350232678877,"south"
6,37,"male",75.4613382649061,"north"
6,33,"male",70.3,"south"
1,34,"male",42.4439844959263,"south"
1,39,"male",25.2984408254846,"south"
3,38,"female",72.0635083464429,"south"
3,34,"male",30.3246211307542,"north"
1,33,"male",65.1494253743462,"south"
3,31,"female",57.326268781717,"north"
3,32,"female",54.7712986118538,"south"
2,36,"male",52.2321061340493,"south"
2,36,"male",40.3723211547631,"north"
6,36,"female",62.8,"south"
1,30,"female",69.5677054763938,"north"
1,30,"female",67.5709796925326,"south"
1,32,"male",30.334988946974,"south"
3,34,"female",60.4132244006962,"north"
6,39,"female",59.0448103103552,"north"
2,34,"female",62.3472199843643,"south"
3,32,"male",45.903963214135,"south"
3,33,"male",70.2773188901141,"north"
6,30,"male",50.6,"south"
2,30,"female",70.0099956577444,"north"
6,37,"female",73.4311620877039,"north"
1,39,"male",62.4140849614178,"north"
3,37,"female",62.4070453019377,"north"
1,35,"male",42.8980444087429,"south"
6,30,"female",62.4,"north"
1,39,"male",52.1186001544263,"north"
6,32,"female",57.0265314524411,"north"
3,37,"female",68.2491318893712,"north"
3,37,"female",44.1519186417865,"south"
1,33,"male",62.3575367531079,"south"
3,36,"female",78.0818675675177,"north"
2,36,"male",40.5674490889212,"north"
2,31,"female",46.052114636908,"north"
2,39,"male",26.6551161993928,"south"
6,33,"male",44.8,"south"
1,36,"female",78.8111772848826,"south"
1,31,"female",37.9695450153269,"north"
1,32,"male",52.8764416536843,"north"
1,31,"female",42.774730001673,"south"
1,33,"female",59.7890928233508,"north"
2,38,"female",37.2659607284511,"north"
6,30,"male",56.1,"north"
2,32,"female",79.5371777694835,"north"
2,32,"female",49.3944967193632,"south"
6,35,"male",41.7,"north"
6,36,"male",77.5759593615258,"north"
6,34,"male",52.8973634889383,"north"
6,37,"female",39.4,"south"
3,35,"male",23.8141113411648,"south"
6,37,"male",82.7,"south"
1,35,"male",45.0611751585653,"south"
3,36,"female",56.4942753005104,"south"
3,31,"female",84.2947118802719,"north"
6,34,"female",47.5,"south"
3,31,"male",45.5880652940468,"north"
6,35,"female",61.3380846986897,"north"
1,39,"female",62.3904825776978,"north"
6,33,"female",41.8737350479348,"north"
2,30,"female",40.4749572031647,"north"
3,36,"female",58.0899124757524,"north"
3,34,"female",45.8592209885385,"north"
2,38,"male",30.6673596816061,"north"
2,38,"female",79.3672261965333,"south"
6,36,"female",32.2,"south"
6,37,"female",71.2309266618957,"north"
1,32,"female",83.6283327227344,"north"
2,35,"female",73.3345558766497,"south"
1,38,"female",44.2684691838454,"north"
1,35,"male",42.8540503397593,"south"
2,37,"female",53.4726680793583,"south"
3,35,"female",43.7392266710845,"south"
3,35,"female",57.1494201131539,"south"
2,33,"female",69.7627997200105,"south"
6,38,"male",27.1,"south"
3,30,"female",54.0950436215413,"north"
1,34,"female",71.7533661452644,"north"
6,34,"female",68.112465874873,"north"
6,34,"female",78.2629342447936,"north"
6,38,"male",37.7253104608372,"north"
3,32,"female",66.7915504388323,"north"
3,33,"female",53.7109793840763,"north"
3,30,"male",38.9804743184915,"north"
2,37,"male",57.7589519364317,"south"
3,31,"female",44.4786115580909,"north"
2,39,"female",48.4957950836547,"north"
2,34,"male",68.762084171892,"south"
1,39,"female",75.0884483406745,"north"
3,30,"male",31.9157826665982,"south"
1,30,"female",68.7155249971572,"north"
2,36,"male",39.3857034225764,"south"
1,34,"female",61.4347841772905,"south"
3,34,"male",55.7311199163932,"north"
6,34,"female",60.1,"south"
3,31,"female",53.3398192991625,"south"
1,37,"male",46.2112497528885,"north"
1,38,"female",40.8182383676716,"south"
3,35,"female",38.4698030693223,"north"
3,34,"male",74.8499076524673,"north"
3,30,"male",42.1313938228587,"north"
2,36,"male",20.5416565929229,"south"
3,39,"female",81.7079889354488,"north"
1,34,"male",60.7998639163481,"north"
1,34,"male",42.1268131315556,"south"
1,30,"female",64.2496964910176,"south"
6,31,"female",73.5,"north"
6,30,"female",36.2,"south"
6,34,"female",59,"south"
3,39,"female",63.7158319549027,"south"
2,39,"male",47.3516850876527,"south"
2,36,"female",63.4684472914074,"north"
1,37,"female",71.9246425089134,"north"
1,31,"female",68.5113573753163,"north"
6,38,"male",19.1,"south"
3,35,"female",55.8792527407324,"north"
6,39,"male",81.0328677898072,"north"
3,37,"female",50.3334743703704,"south"
1,33,"male",75.9618883210257,"north"
2,38,"male",83.1578409990189,"south"
1,33,"female",46.2344801977569,"north"
3,33,"male",41.7628010877266,"south"
3,36,"female",64.6162313855847,"north"
3,34,"male",39.6568221497374,"south"
6,39,"male",45.5,"north"
1,33,"female",81.5391076860017,"north"
6,32,"female",55.1807385572739,"north"
2,39,"male",50.2409779367259,"north"
3,35,"female",46.2400738227618,"south"
3,34,"female",65.2378990928055,"south"
1,35,"female",63.7024615415594,"north"
1,38,"female",64.7186273460848,"north"
2,35,"female",58.8685441872912,"south"
6,31,"male",28.8,"north"
1,31,"male",70.7465780223711,"north"
2,30,"female",70.2036351022635,"south"
6,39,"male",64.2,"north"
1,30,"female",30.8469789709467,"north"
3,31,"male",55.9854794689714,"north"
2,31,"male",49.8209423372901,"south"
2,36,"female",68.5346442332837,"south"
1,37,"female",60.2503187394914,"north"
1,37,"female",73.6632269345041,"south"
3,31,"female",56.7948028839943,"south"
2,31,"male",55.2797579631728,"south"
3,39,"male",52.6650261826114,"south"
2,31,"female",34.4531482436703,"south"
3,32,"female",57.7414912528258,"south"
3,34,"male",50.6898586693813,"north"
3,31,"male",55.0921656404628,"north"
3,34,"male",53.0815555598856,"north"
6,35,"male",34,"north"
6,39,"male",29.8,"south"
1,30,"female",68.329455752333,"south"
2,35,"male",35.8349041184794,"south"
2,37,"female",40.9893736752471,"south"
3,31,"male",52.419257400838,"north"
2,39,"male",29.7430026724505,"south"
6,31,"female",57.4418918938917,"north"
6,35,"male",67.5,"south"
6,36,"female",73.2530361461265,"north"
1,35,"female",74.778783512037,"north"
6,38,"female",38.0642219605571,"north"
6,33,"female",62.7,"south"
6,39,"male",47.7346298273102,"north"
3,36,"female",55.2101315353185,"south"
1,31,"female",50.3545403221721,"south"
6,38,"male",35.3,"north"
1,39,"female",67.535426397553,"south"
6,34,"female",63.6,"south"
2,34,"male",74.0375656695502,"north"
2,34,"male",73.4185535905864,"north"
3,37,"female",38.8220190718773,"south"
2,35,"female",61.2977932852096,"north"
3,37,"female",71.1792309485373,"north"
3,30,"female",70.5372557672014,"south"
3,31,"male",39.9596029464613,"south"
3,34,"male",49.3385373501805,"south"
3,30,"male",33.3239321714811,"south"
6,32,"female",54.4,"south"
1,33,"male",62.601606272187,"south"
6,39,"female",65.8,"south"
3,38,"male",48.6152900894458,"north"
3,34,"female",44.1729588307795,"south"
2,37,"female",71.1496497386841,"south"
2,39,"female",40.106806721826,"south"
6,32,"male",40.4,"south"
2,31,"male",60.402362865229,"south"
2,34,"male",69.8314175207082,"north"
1,38,"female",34.2970127479881,"north"
3,32,"female",72.7320210634132,"south"
2,32,"male",33.9121957643249,"south"
6,34,"female",52.2116894714919,"north"
6,31,"female",48,"south"
3,30,"female",56.5396985901768,"south"
1,34,"female",74.549606063322,"north"
1,34,"male",43.5479250877973,"north"
3,30,"female",71.9057998626284,"north"
2,33,"male",29.6688472391905,"south"
1,38,"female",52.2136868104366,"north"
1,37,"female",43.1217590759639,"north"
2,31,"male",50.0481652758554,"north"
6,39,"female",45.0145576952222,"north"
6,30,"male",40.3,"south"
2,30,"male",18.5367807724503,"south"
1,35,"female",61.5130278720057,"south"
1,32,"female",62.8455700014229,"north"
3,38,"male",52.7883180445134,"north"
6,36,"female",60.8,"south"
2,31,"female",60.8602058263838,"north"
2,34,"male",43.5038333895443,"south"
1,38,"male",40.3211245993204,"north"
1,35,"female",36.1041538685801,"north"
3,37,"female",45.7292870928185,"north"
3,38,"male",67.0096102386337,"north"
6,39,"male",74.561832241613,"north"
3,31,"female",51.6538008466016,"north"
2,37,"male",32.0816095656412,"south"
2,34,"male",56.1811199163932,"north"
1,32,"female",47.171473185367,"north"
1,35,"female",43.5302319407327,"north"
1,30,"male",72.9553538800977,"south"
3,37,"female",66.1161907936154,"north"
3,37,"male",65.9054074963397,"north"
6,38,"female",67.3946074607061,"north"
6,33,"female",51.8,"south"
3,37,"female",54.7493778562192,"south"
2,36,"female",37.7462242097996,"north"
6,35,"male",29.8,"south"
1,36,"male",43.4667881040473,"south"
1,36,"female",61.8340484641634,"north"
1,30,"male",40.757455671857,"north"
6,32,"female",50.9750643079455,"north"
6,36,"female",57.2,"north"
3,37,"male",60.611462893466,"south"
3,35,"female",58.2825339818151,"north"
2,34,"female",67.2966245413387,"south"
6,39,"male",59.6,"south"
2,38,"female",53.3571848515789,"south"
3,34,"male",48.3013857197925,"north"
3,38,"female",29.1653149289341,"north"
6,38,"female",40.4,"south"
2,34,"female",59.1835897635527,"south"
2,35,"male",42.8766656505794,"south"
6,36,"male",50.1,"south"
2,33,"male",63.4704118717664,"north"
3,34,"male",74.2447070377727,"north"
6,33,"male",53.7,"south"
3,38,"female",56.9577108995521,"south"
2,39,"male",74.1471911549391,"north"
2,37,"female",65.9378933075263,"south"
1,39,"male",36.0189479537819,"north"
3,36,"male",48.9639931321983,"south"
1,30,"female",61.2544198399532,"south"
2,31,"female",63.189476121803,"north"
6,30,"female",66.0730172740111,"north"
3,37,"male",39.6563917701417,"south"
1,39,"male",60.8711155602395,"south"
2,30,"male",50.7022300668647,"north"
3,38,"female",48.9618802656838,"north"
6,39,"female",46.9,"south"
1,33,"female",77.1712461282428,"south"
2,39,"male",84.9123735218714,"north"
3,35,"male",42.4988595775995,"south"
2,36,"female",76.3082438400161,"north"
1,37,"female",54.2307974444973,"north"
3,37,"male",54.4513679096283,"south"
6,31,"female",78.1901861867291,"north"
2,33,"female",80.3709669333258,"north"
1,35,"male",26.2912069706883,"north"
3,30,"male",65.9832344644786,"south"
6,37,"female",43.7,"south"
3,33,"female",36.6850931546418,"north"
6,30,"male",54.8,"north"
1,30,"female",83.6153718927175,"north"
2,38,"male",30.1494923795294,"south"
1,34,"male",40.2685119063979,"south"
2,32,"female",52.6279566094874,"south"
3,39,"female",46.1539596796927,"south"
1,35,"male",60.9467303324381,"north"
6,34,"male",77.5530413000019,"north"
6,36,"male",55.5,"north"
6,32,"female",67,"south"
2,39,"male",35.5234089512057,"south"
1,37,"male",51.3604617242211,"north"
2,31,"male",69.8373803561251,"north"
1,37,"male",43.0817456882444,"north"
6,37,"female",30,"south"
3,32,"female",58.007679739046,"south"
1,32,"male",37.4502537079865,"south"
2,31,"male",28.591635485594,"south"
2,30,"female",59.4284506322839,"south"
6,32,"male",26.4,"south"
6,33,"male",34.2,"north"
2,30,"female",40.7740171791556,"south"
1,37,"female",73.529765892716,"south"
2,37,"female",61.6056561201526,"north"
1,36,"male",67.8522992152225,"south"
2,32,"male",52.6272615850144,"south"
3,35,"female",50.0856316047894,"south"
3,31,"male",50.0432938569716,"north"
3,30,"male",92.2716722121363,"north"
3,35,"male",13.4373082509535,"north"
3,33,"male",60.8973136901225,"north"
1,32,"male",52.3439306853539,"north"
3,35,"female",57.5348129878484,"south"
6,36,"female",55,"south"
1,39,"male",37.2680495000191,"south"
1,34,"male",43.6074952143445,"north"
1,30,"male",33.473991474889,"south"
1,31,"female",42.7995335226514,"south"
3,37,"male",36.831739138682,"south"
6,36,"female",39.8,"north"
2,35,"female",62.6537745721369,"north"
3,36,"female",60.7022205247721,"south"
6,39,"male",17.1,"south"
2,33,"female",64.0308593200055,"south"
1,34,"male",53.4226547144521,"south"
1,31,"female",56.1346346164757,"south"
3,31,"male",50.3709996436687,"north"
6,39,"male",53.3,"south"
3,31,"female",33.7139255805992,"north"
3,35,"male",57.343350136086,"north"
3,35,"male",60.5302488429369,"south"
1,39,"female",56.8709493148724,"south"
3,38,"male",44.4023829275054,"south"
3,34,"female",79.2202317144969,"south"
6,37,"female",59.3,"south"
6,34,"male",39.9,"south"
3,30,"female",52.0576182218859,"south"
3,32,"male",46.8107913421478,"south"
1,35,"female",59.5010950480223,"north"
3,30,"male",41.5918915136563,"north"
6,38,"male",72.2,"south"
2,38,"male",49.3212137799351,"north"
1,35,"male",39.4723080385952,"north"
2,30,"female",64.8908297584364,"south"
1,34,"female",61.4790302899779,"south"
3,34,"male",77.1671821750817,"south"
1,35,"male",22.6426057462389,"north"
2,39,"male",53.9857508617227,"south"
2,36,"female",75.0512852273134,"north"
1,37,"male",31.5656799573891,"south"
3,33,"male",27.1531200023293,"south"
6,35,"male",48.4173558974201,"north"
3,38,"male",52.8941689422207,"south"
6,30,"female",58.4,"south"
1,34,"female",63.4726425451575,"south"
6,38,"male",56.6,"south"
2,35,"female",56.7720020211248,"north"
3,35,"male",58.5472937047562,"south"
3,36,"female",40.9944417910734,"south"
6,39,"male",66.8,"north"
2,37,"female",40.1086556938185,"north"
2,35,"female",49.0992867569485,"north"
1,31,"female",70.9499261276033,"north"
1,37,"female",50.0039133946007,"north"
6,36,"male",49.1,"north"
2,38,"male",47.1420778257902,"north"
6,37,"female",44.4,"south"
1,34,"male",80.7675473045499,"north"
2,34,"male",42.6984403699083,"south"
1,30,"male",45.2981662419107,"south"
1,33,"male",50.2849245817722,"south"
6,34,"female",50.2,"south"
6,31,"male",41.6,"south"
2,32,"male",65.0724803460225,"north"
2,36,"female",64.7712513471392,"south"
1,30,"female",26.7257804860238,"north"
6,32,"female",56.3348480307985,"north"
6,31,"male",51.1,"north"
2,33,"female",56.0590384093156,"south"
2,33,"male",38.9153692234242,"north"
1,35,"male",38.2543454671429,"south"
2,35,"male",44.3435736552898,"north"
2,34,"male",70.4259843650638,"north"
1,37,"male",22.7242250917385,"south"
3,37,"female",64.4589816041183,"north"
3,36,"female",51.1410282504237,"north"
3,31,"male",58.717087972132,"south"
1,34,"male",72.9621298342711,"south"
1,34,"male",41.6096488917083,"north"
3,34,"male",33.5892184432447,"south"
3,33,"female",69.6717628240636,"north"
1,35,"female",58.9810675606911,"south"
3,30,"female",31.6329868100856,"south"
1,36,"female",25.1726566833849,"south"
3,39,"male",43.3815094010513,"north"
2,39,"male",51.0514963686231,"north"
6,33,"male",50.8,"north"
2,33,"female",61.9019233086343,"south"
1,31,"male",55.7408807858279,"north"
6,35,"female",44.5,"north"
1,37,"female",64.0349645188965,"south"
6,31,"male",66.9,"north"
2,33,"male",38.6884251792536,"south"
3,38,"female",59.6099576226111,"north"
6,39,"male",49.4,"north"
1,38,"male",54.4078869058842,"south"
6,31,"male",55.8,"south"
2,34,"female",67.0403041674709,"north"
2,38,"male",51.3741478051221,"south"
1,36,"female",51.0319218742051,"north"
1,39,"male",61.9105290573198,"north"
2,39,"male",61.0700897555326,"north"
1,32,"male",62.8456811074297,"south"
2,31,"male",55.2250672478994,"south"
2,39,"male",59.5760733260847,"north"
3,38,"female",53.8422011579573,"north"
1,39,"female",47.9067399360441,"south"
1,32,"male",47.7076530655746,"north"
2,32,"male",52.6874135621891,"south"
1,31,"female",62.0106416538233,"south"
3,30,"male",23.1526909460914,"south"
1,36,"male",29.4422954859007,"south"
3,35,"female",39.6424738497422,"south"
1,30,"female",52.6532234476713,"south"
3,37,"male",54.3797027949581,"north"
3,38,"female",55.5817544607501,"north"
3,33,"female",56.7269137988681,"north"
6,32,"female",73.8,"north"
1,31,"male",50.7791200719931,"north"
3,30,"male",52.986442407993,"north"
6,35,"male",74.8774753152477,"north"
3,35,"male",29.6588662323945,"south"
6,38,"male",37.6248885905712,"north"
1,36,"male",70.5747603075773,"north"
2,33,"female",57.0385404640777,"south"
1,30,"male",29.339025644401,"south"
2,36,"female",70.33455582605,"north"
3,38,"female",64.7555022993846,"north"
2,39,"female",35.1507941402034,"north"
1,39,"female",83.1926173654356,"south"
1,35,"female",75.1905668262935,"south"
2,35,"male",46.5083288207881,"north"
3,38,"male",48.5805063480112,"south"
3,36,"male",47.0279510738241,"south"
6,36,"female",75.4525417870984,"north"
6,37,"male",53.6271782389464,"north"
3,39,"female",54.4344307415618,"south"
3,38,"female",56.417734422058,"south"
2,31,"female",47.2380743605532,"south"
3,34,"male",70.905279203543,"south"
6,38,"male",31.4534628258422,"north"
2,33,"male",64.648341130291,"north"
3,35,"female",41.6357867793241,"north"
1,35,"male",53.9072859994691,"south"
6,33,"female",70.6672505382157,"north"
2,38,"female",59.1674331539876,"south"
2,30,"female",48.583961715801,"south"
2,36,"female",42.0723839156099,"south"
1,32,"male",29.6462228830212,"south"
3,36,"male",50.6168311031035,"south"
1,38,"male",78.3531834007128,"north"
1,35,"female",81.2153464838733,"south"
3,35,"female",73.2351500241715,"south"
1,36,"female",28.4395115123766,"south"
1,36,"female",46.0735237156315,"south"
6,38,"male",67.7849442769148,"north"
1,30,"male",59.058989119075,"north"
1,39,"male",45.6187491069484,"south"
1,34,"male",55.844543100053,"north"
3,37,"male",53.3104269459788,"south"
1,38,"male",64.8474474574839,"north"
1,37,"male",25.0277992866214,"south"
3,34,"female",54.5379887910944,"north"
1,38,"male",32.3031488958061,"south"
3,37,"female",35.7177589242717,"south"
2,38,"female",37.8167398262987,"north"
3,30,"female",55.3525985788985,"north"
1,37,"male",40.6333594299518,"north"
3,38,"male",62.8065216750384,"north"
2,35,"male",54.6024335988579,"south"
1,36,"female",46.0206033241056,"north"
2,38,"male",53.8952399044954,"north"
1,30,"female",61.7604817014883,"south"
2,38,"female",52.7621991890316,"north"
2,39,"female",57.2621342605022,"south"
3,33,"male",61.6233000478097,"south"
1,30,"male",48.0489957083274,"north"
3,32,"male",49.0088295330769,"south"
3,33,"female",62.7493179132036,"north"
2,37,"male",21.8420543372568,"north"
1,38,"female",39.3709403219582,"south"
3,35,"male",38.9512982198854,"south"
2,37,"male",42.5921141850885,"south"
6,39,"female",55.8,"south"
2,31,"male",40.8129429589384,"north"
1,37,"female",76.6664264087879,"north"
1,37,"female",67.5712328771125,"south"
2,33,"female",31.2803157023443,"south"
1,30,"female",54.6624550157522,"south"
3,33,"female",51.0383338112111,"south"
3,39,"male",26.9820704029547,"south"
1,39,"male",49.8345414933002,"south"
1,31,"male",86.4698654375592,"south"
2,33,"female",51.8182173599596,"north"
6,38,"female",81.7,"south"
6,32,"female",43.9,"south"
2,31,"male",63.0056805652298,"north"
2,35,"female",68.9505905388467,"north"
2,33,"male",54.1790852686978,"north"
3,33,"female",71.4697041432633,"north"
3,32,"female",53.1834299931152,"north"
6,36,"male",45,"south"
6,30,"male",59.6,"north"
6,39,"female",41.5,"north"
2,32,"male",61.932518719632,"south"
1,39,"male",29.3472832505294,"south"
3,30,"female",59.8855138584663,"south"
2,35,"female",40.9187270516337,"south"
2,31,"male",72.2659457892379,"south"
3,34,"male",42.3704573188752,"north"
6,35,"male",52,"north"
2,32,"female",68.2761185215032,"south"
3,38,"female",52.3716801978869,"south"
6,38,"female",53.1022218337544,"north"
6,33,"male",35.7,"south"
1,30,"male",28.0583265954357,"north"
6,31,"male",42.5,"north"
1,36,"female",70.1425157734221,"south"
2,39,"male",31.3325571437073,"south"
6,38,"male",31.6259690385751,"north"
2,38,"male",78.3717315052875,"north"
1,31,"female",42.8942620208878,"north"
6,32,"male",23.7,"south"
2,35,"female",21.6004092048721,"north"
1,39,"female",45.6283419333831,"north"
2,38,"male",53.329914034419,"south"
6,38,"female",83.7,"south"
1,32,"female",75.1907897660787,"north"
2,39,"female",37.9828515419339,"north"
3,38,"male",38.8487874379695,"south"
1,39,"male",52.1135472738838,"south"
6,38,"female",55.9,"south"
2,39,"male",42.5865569227142,"north"
1,32,"male",53.2748962503581,"south"
2,33,"male",69.1318731634702,"north"
3,37,"male",40.1559420848103,"north"
2,39,"female",39.249209434096,"south"
3,38,"male",45.3001664371896,"south"
6,38,"male",45.8,"north"
3,39,"female",38.7338982488379,"south"
3,33,"male",61.2956140714129,"north"
3,34,"male",47.1591095918607,"south"
6,37,"male",60.2,"south"
1,33,"male",54.5716443627048,"south"
2,38,"male",86.5215925418453,"south"
3,39,"male",79.1457834958677,"north"
6,35,"female",47.4,"south"
3,31,"male",32.4168101026273,"south"
6,39,"male",63.5629250574731,"north"
3,34,"female",73.7886033325261,"south"
3,30,"male",55.6320749746579,"south"
6,31,"male",75.8,"south"
2,35,"female",31.4089536389392,"south"
2,35,"male",34.5945813161019,"south"
3,39,"male",36.6342569415616,"north"
6,30,"male",42.1,"north"
1,33,"female",69.0647150828249,"south"
2,38,"male",46.8365959441185,"north"
6,39,"female",52.3,"south"
2,34,"female",56.1811076922712,"north"
2,36,"male",55.3535451397566,"south"
2,33,"male",48.7006448611535,"south"
6,31,"male",59.9,"north"
1,30,"female",68.7145596054541,"north"
2,33,"male",39.7309593380464,"north"
6,32,"male",48.7,"north"
2,34,"female",65.3487178495037,"north"
1,38,"female",57.1743242575153,"south"
3,30,"female",78.4594642408365,"south"
2,32,"male",53.5164387042492,"north"
1,30,"male",54.6387658128496,"north"
2,35,"female",88.9744320752126,"north"
3,39,"male",73.6075204433133,"south"
1,33,"male",41.2047384799428,"south"
1,36,"female",63.0284751454913,"south"
6,30,"female",69,"north"
2,33,"female",28.4745286069769,"south"
3,37,"female",67.0635116033479,"south"
1,34,"female",81.7787956430646,"north"
3,37,"male",40.6874689795348,"south"
6,36,"female",56,"north"
6,35,"male",20.9,"north"
6,39,"male",56.6,"north"
3,32,"male",66.2264075510355,"north"
6,34,"female",77.2004996196946,"north"
2,32,"female",71.9876289937522,"north"
3,31,"female",42.0113919304812,"north"
6,32,"female",33.1,"north"
6,30,"female",69.1599980461333,"north"
6,32,"male",30.7,"north"
6,38,"male",48.3,"south"
3,37,"female",37.3161643223992,"south"
1,36,"male",28.1209045685061,"south"
1,30,"female",69.2601776204216,"north"
1,30,"female",53.2797405739534,"south"
1,30,"female",36.5827662412725,"south"
1,31,"male",50.4531693900771,"south"
6,36,"female",35.0005107489655,"north"
3,34,"male",29.9600326267743,"north"
2,34,"female",59.952156739385,"north"
2,35,"male",62.3086728126442,"south"
2,31,"male",27.7922544603418,"south"
6,35,"male",37.1,"north"
6,33,"male",29.7,"south"
6,37,"female",50.1,"south"
2,39,"female",37.0345029319557,"north"
6,35,"male",48.7,"north"
1,39,"male",49.436020328185,"south"
3,34,"male",31.8028939787462,"north"
2,33,"male",58.3682303310749,"south"
3,35,"male",51.5592092975148,"north"
2,35,"male",45.2439916588561,"south"
6,33,"male",22.7,"north"
3,39,"female",67.3383080607994,"south"
6,33,"male",36.6,"north"
3,35,"female",33.2398395478172,"north"
3,30,"female",42.3580341314848,"north"
2,35,"male",59.3240682513598,"north"
2,31,"male",58.1552362781749,"north"
1,33,"male",38.4560185364652,"north"
3,36,"female",68.1497413421479,"north"
6,33,"male",50.8,"south"
3,37,"male",36.8936747121699,"north"
6,37,"male",26.9,"south"
3,39,"male",52.8367418100604,"north"
3,38,"female",68.288525096501,"north"
2,33,"female",77.3049588019654,"south"
6,32,"male",16.4,"south"
6,32,"female",62,"south"
1,39,"male",53.0157651063299,"south"
6,30,"female",49.3,"south"
2,34,"female",73.7063667269523,"south"
3,37,"male",50.2889888117664,"north"
6,30,"male",41.9,"north"
2,37,"female",76.1431416679623,"south"
6,31,"male",46.4,"north"
2,35,"male",49.1615602808009,"south"
2,39,"female",68.7717809241978,"south"
1,33,"female",58.011922753624,"south"
6,39,"female",82.8938201308423,"north"
1,32,"female",70.3680746581683,"north"
3,34,"female",70.6584698626039,"north"
2,38,"male",74.1053549626044,"north"
1,35,"male",32.0723920734183,"north"
1,36,"male",53.2740357092747,"north"
1,33,"male",71.5521800793125,"south"
1,34,"male",25.8825865984967,"south"
3,38,"female",44.0660589348083,"south"
2,39,"male",26.6258588402359,"south"
2,32,"female",39.8874660893759,"south"
2,37,"female",65.7410705686145,"south"
3,31,"male",85.7913496147821,"south"
2,30,"female",64.4019146415283,"north"
1,31,"female",60.1156014051557,"south"
2,30,"female",52.1505495887236,"south"
3,34,"female",53.7692926568006,"north"
2,38,"male",43.346340668435,"south"
3,36,"male",74.348957346305,"north"
3,38,"female",53.9930410545791,"north"
6,33,"female",56.7,"south"
3,34,"female",78.9517029784841,"south"
3,39,"female",47.9074155760979,"south"
1,33,"female",68.0060639529911,"north"
